annee,groupe,sanction,sexe,nombre,motif,type_sanction,source,conseil_discpline
2016,1,Abaissement d'échelon,F,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Abaissement d'échelon,H,0,Ivresse / Stupéfiants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Abaissement d'échelon,F,0,Ivresse / Stupéfiants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Abaissement d'échelon,H,0,Outrage / Menace / Diffamation,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Abaissement d'échelon,F,0,Outrage / Menace / Diffamation,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Abaissement d'échelon,H,0,Non-assistance / délaissement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Abaissement d'échelon,F,0,Non-assistance / délaissement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,H,3,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,H,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,F,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,H,1,Ivresse / Stupéfiants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,F,0,Ivresse / Stupéfiants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,H,0,Outrage / Menace / Diffamation,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,F,0,Outrage / Menace / Diffamation,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,H,0,Non-assistance / délaissement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Déplacement d'office,F,0,Non-assistance / délaissement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Avertissement,H,18,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant
2016,1,Avertissement,F,2,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant
2016,1,Blâme,H,32,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant 
2016,1,Blâme,F,2,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant
2016,1,Avertissement,H,1,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,après
2016,1,Avertissement,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,après
2016,1,Blâme,H,7,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,après
2016,1,Blâme,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,après
2016,1,Rétrogradation,H,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,Rétrogradation,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,ETF de 3 mois à 2 ans,H,11,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,1,ETF de 3 mois à 2 ans,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Retraite d'office,H,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Retraite d'office,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Révocation,H,6,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Révocation,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Exclusion définitive,H,1,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Exclusion définitive,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Radiation des cadres,H,6,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Radiation des cadres,F,0,Violences illégitimes ou traitements dégrandants,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Avertissement,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant
2016,2,Avertissement,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant
2016,2,Blâme,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant 
2016,2,Blâme,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant
2016,2,Avertissement,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,après
2016,2,Avertissement,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,après
2016,2,Blâme,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,après
2016,2,Blâme,F,1,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,après
2016,2,Rétrogradation,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Rétrogradation,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,ETF de 3 mois à 2 ans,H,3,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,ETF de 3 mois à 2 ans,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Retraite d'office,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Retraite d'office,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Révocation,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Révocation,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Exclusion définitive,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Exclusion définitive,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Radiation des cadres,H,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Radiation des cadres,F,0,Accidents,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Avertissement,H,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant
2016,2,Avertissement,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant
2016,2,Blâme,H,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant 
2016,2,Blâme,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant
2016,2,Avertissement,H,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,après
2016,2,Avertissement,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,après
2016,2,Blâme,H,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,après
2016,2,Blâme,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,après
2016,2,Rétrogradation,H,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Rétrogradation,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,ETF de 3 mois à 2 ans,H,2,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,ETF de 3 mois à 2 ans,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Retraite d'office,H,1,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Retraite d'office,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Révocation,H,6,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Révocation,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Exclusion définitive,H,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Exclusion définitive,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Radiation des cadres,H,1,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Radiation des cadres,F,0,Comportement déviant à caractère sexuel,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,
2016,2,Avertissement,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant
2016,2,Avertissement,F,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant
2016,2,Blâme,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant 
2016,2,Blâme,F,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,avant
2016,2,Avertissement,H,0,Harcèlement,Atteintes à la dignité et à l'intégrité de la personne,Bilan social 2016,après
